ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH,DEPARTURES_PERFORMED
IL,Illinois,CA,California,2025,2,1756.0
IL,Illinois,CO,Colorado,2025,2,986.0
IL,Illinois,CT,Connecticut,2025,2,240.0
IL,Illinois,FL,Florida,2025,2,2851.0
IL,Illinois,GA,Georgia,2025,2,882.0
IL,Illinois,HI,Hawaii,2025,2,72.0
IL,Illinois,IA,Iowa,2025,2,655.0
IL,Illinois,ID,Idaho,2025,2,77.0
IL,Illinois,IL,Illinois,2025,2,1396.0
IL,Illinois,IN,Indiana,2025,2,878.0
IL,Illinois,KS,Kansas,2025,2,197.0
IL,Illinois,KY,Kentucky,2025,2,884.0
IL,Illinois,LA,Louisiana,2025,2,209.0
IL,Illinois,MA,Massachusetts,2025,2,527.0
IL,Illinois,MD,Maryland,2025,2,311.0
IL,Illinois,ME,Maine,2025,2,27.0
IL,Illinois,MI,Michigan,2025,2,1551.0
IL,Illinois,MN,Minnesota,2025,2,823.0
IL,Illinois,MO,Missouri,2025,2,1246.0
IL,Illinois,MS,Mississippi,2025,2,3.0
IL,Illinois,MT,Montana,2025,2,74.0
IL,Illinois,NC,North Carolina,2025,2,930.0
IL,Illinois,ND,North Dakota,2025,2,149.0
IL,Illinois,NE,Nebraska,2025,2,383.0
IL,Illinois,NH,New Hampshire,2025,2,52.0
IL,Illinois,NJ,New Jersey,2025,2,499.0
IL,Illinois,NM,New Mexico,2025,2,72.0
IL,Illinois,NV,Nevada,2025,2,628.0
IL,Illinois,NY,New York,2025,2,1930.0
IL,Illinois,OH,Ohio,2025,2,1092.0
IL,Illinois,OK,Oklahoma,2025,2,282.0
IL,Illinois,OR,Oregon,2025,2,159.0
IL,Illinois,PA,Pennsylvania,2025,2,1114.0
IL,Illinois,PR,Puerto Rico,2025,2,103.0
IL,Illinois,RI,Rhode Island,2025,2,82.0
IL,Illinois,SC,South Carolina,2025,2,293.0
IL,Illinois,SD,South Dakota,2025,2,193.0
IL,Illinois,TN,Tennessee,2025,2,1043.0
IL,Illinois,TX,Texas,2025,2,2137.0
IL,Illinois,UT,Utah,2025,2,306.0
IL,Illinois,VA,Virginia,2025,2,1136.0
IL,Illinois,VI,U.S. Virgin Islands,2025,2,16.0
IL,Illinois,VT,Vermont,2025,2,56.0
IL,Illinois,WA,Washington,2025,2,352.0
IL,Illinois,WI,Wisconsin,2025,2,1254.0
IL,Illinois,WV,West Virginia,2025,2,86.0
IL,Illinois,WY,Wyoming,2025,2,58.0
IN,Indiana,AK,Alaska,2025,2,35.0
IN,Indiana,AL,Alabama,2025,2,1.0
IN,Indiana,AR,Arkansas,2025,2,2.0
IN,Indiana,AZ,Arizona,2025,2,155.0
IN,Indiana,CA,California,2025,2,222.0
IN,Indiana,CO,Colorado,2025,2,184.0
IN,Indiana,CT,Connecticut,2025,2,17.0
IN,Indiana,FL,Florida,2025,2,877.0
IN,Indiana,GA,Georgia,2025,2,495.0
IN,Indiana,IA,Iowa,2025,2,6.0
IN,Indiana,IL,Illinois,2025,2,860.0
IN,Indiana,IN,Indiana,2025,2,77.0
IN,Indiana,KS,Kansas,2025,2,3.0
IN,Indiana,KY,Kentucky,2025,2,35.0
IN,Indiana,LA,Louisiana,2025,2,12.0
IN,Indiana,MA,Massachusetts,2025,2,174.0
IN,Indiana,MD,Maryland,2025,2,103.0
IN,Indiana,MI,Michigan,2025,2,204.0
IN,Indiana,MN,Minnesota,2025,2,194.0
IN,Indiana,MO,Missouri,2025,2,61.0
IN,Indiana,MS,Mississippi,2025,2,2.0
IN,Indiana,NC,North Carolina,2025,2,412.0
IN,Indiana,NJ,New Jersey,2025,2,216.0
IN,Indiana,NV,Nevada,2025,2,113.0
IN,Indiana,NY,New York,2025,2,430.0
IN,Indiana,OH,Ohio,2025,2,40.0
IN,Indiana,OK,Oklahoma,2025,2,3.0
IN,Indiana,OR,Oregon,2025,2,24.0
IN,Indiana,PA,Pennsylvania,2025,2,154.0
IN,Indiana,RI,Rhode Island,2025,2,1.0
IN,Indiana,SC,South Carolina,2025,2,3.0
IN,Indiana,TN,Tennessee,2025,2,108.0
IN,Indiana,TX,Texas,2025,2,636.0
IN,Indiana,UT,Utah,2025,2,29.0
IN,Indiana,VA,Virginia,2025,2,292.0
IN,Indiana,WA,Washington,2025,2,41.0
IN,Indiana,WI,Wisconsin,2025,2,6.0
KS,Kansas,AR,Arkansas,2025,2,1.0
KS,Kansas,AZ,Arizona,2025,2,66.0
KS,Kansas,CA,California,2025,2,3.0
KS,Kansas,CO,Colorado,2025,2,308.0
KS,Kansas,FL,Florida,2025,2,6.0
KS,Kansas,GA,Georgia,2025,2,78.0
KS,Kansas,IL,Illinois,2025,2,194.0
KS,Kansas,IN,Indiana,2025,2,1.0
KS,Kansas,KS,Kansas,2025,2,39.0
KS,Kansas,KY,Kentucky,2025,2,5.0
KS,Kansas,LA,Louisiana,2025,2,3.0
KS,Kansas,MN,Minnesota,2025,2,27.0
KS,Kansas,MO,Missouri,2025,2,68.0
KS,Kansas,NJ,New Jersey,2025,2,1.0
KS,Kansas,NV,Nevada,2025,2,36.0
KS,Kansas,OH,Ohio,2025,2,2.0
KS,Kansas,OK,Oklahoma,2025,2,1.0
KS,Kansas,SC,South Carolina,2025,2,1.0
KS,Kansas,TN,Tennessee,2025,2,19.0
KS,Kansas,TX,Texas,2025,2,429.0
KS,Kansas,UT,Utah,2025,2,4.0
KS,Kansas,VA,Virginia,2025,2,17.0
KS,Kansas,WA,Washington,2025,2,23.0
KS,Kansas,WI,Wisconsin,2025,2,2.0
KS,Kansas,WV,West Virginia,2025,2,1.0
KY,Kentucky,AK,Alaska,2025,2,142.0
KY,Kentucky,AL,Alabama,2025,2,39.0
KY,Kentucky,AR,Arkansas,2025,2,21.0
KY,Kentucky,AZ,Arizona,2025,2,182.0
KY,Kentucky,CA,California,2025,2,613.0
KY,Kentucky,CO,Colorado,2025,2,304.0
KY,Kentucky,CT,Connecticut,2025,2,85.0
KY,Kentucky,DE,Delaware,2025,2,1.0
KY,Kentucky,FL,Florida,2025,2,1433.0
KY,Kentucky,GA,Georgia,2025,2,731.0
KY,Kentucky,HI,Hawaii,2025,2,68.0
KY,Kentucky,IA,Iowa,2025,2,47.0
KY,Kentucky,ID,Idaho,2025,2,48.0
KY,Kentucky,IL,Illinois,2025,2,893.0
KY,Kentucky,IN,Indiana,2025,2,25.0
KY,Kentucky,KS,Kansas,2025,2,23.0
KY,Kentucky,KY,Kentucky,2025,2,29.0
KY,Kentucky,LA,Louisiana,2025,2,112.0
KY,Kentucky,MA,Massachusetts,2025,2,192.0
KY,Kentucky,MD,Maryland,2025,2,191.0
KY,Kentucky,MI,Michigan,2025,2,350.0
KY,Kentucky,MN,Minnesota,2025,2,309.0
KY,Kentucky,MO,Missouri,2025,2,137.0
KY,Kentucky,MS,Mississippi,2025,2,29.0
KY,Kentucky,MT,Montana,2025,2,55.0
KY,Kentucky,NC,North Carolina,2025,2,654.0
KY,Kentucky,ND,North Dakota,2025,2,25.0
KY,Kentucky,NE,Nebraska,2025,2,45.0
KY,Kentucky,NH,New Hampshire,2025,2,94.0
KY,Kentucky,NJ,New Jersey,2025,2,370.0
KY,Kentucky,NM,New Mexico,2025,2,44.0
KY,Kentucky,NV,Nevada,2025,2,161.0
KY,Kentucky,NY,New York,2025,2,742.0
KY,Kentucky,OH,Ohio,2025,2,62.0
KY,Kentucky,OK,Oklahoma,2025,2,80.0
KY,Kentucky,OR,Oregon,2025,2,120.0
KY,Kentucky,PA,Pennsylvania,2025,2,379.0
KY,Kentucky,PR,Puerto Rico,2025,2,134.0
KY,Kentucky,RI,Rhode Island,2025,2,18.0
KY,Kentucky,SC,South Carolina,2025,2,55.0
KY,Kentucky,SD,South Dakota,2025,2,32.0
KY,Kentucky,TN,Tennessee,2025,2,169.0
KY,Kentucky,TX,Texas,2025,2,1094.0
KY,Kentucky,UT,Utah,2025,2,107.0
KY,Kentucky,VA,Virginia,2025,2,518.0
KY,Kentucky,WA,Washington,2025,2,208.0
KY,Kentucky,WI,Wisconsin,2025,2,62.0
KY,Kentucky,WV,West Virginia,2025,2,2.0
LA,Louisiana,AL,Alabama,2025,2,12.0
LA,Louisiana,AR,Arkansas,2025,2,23.0
LA,Louisiana,AZ,Arizona,2025,2,88.0
LA,Louisiana,CA,California,2025,2,251.0
LA,Louisiana,CO,Colorado,2025,2,244.0
LA,Louisiana,CT,Connecticut,2025,2,9.0
LA,Louisiana,DE,Delaware,2025,2,2.0
LA,Louisiana,FL,Florida,2025,2,613.0
LA,Louisiana,GA,Georgia,2025,2,913.0
LA,Louisiana,IA,Iowa,2025,2,1.0
LA,Louisiana,IL,Illinois,2025,2,207.0
LA,Louisiana,IN,Indiana,2025,2,9.0
LA,Louisiana,KS,Kansas,2025,2,2.0
LA,Louisiana,KY,Kentucky,2025,2,104.0
LA,Louisiana,LA,Louisiana,2025,2,9.0
LA,Louisiana,MA,Massachusetts,2025,2,97.0
LA,Louisiana,MD,Maryland,2025,2,102.0
LA,Louisiana,MI,Michigan,2025,2,91.0
LA,Louisiana,MN,Minnesota,2025,2,36.0
LA,Louisiana,MO,Missouri,2025,2,138.0
LA,Louisiana,MS,Mississippi,2025,2,6.0
LA,Louisiana,NC,North Carolina,2025,2,347.0
LA,Louisiana,NE,Nebraska,2025,2,2.0
LA,Louisiana,NJ,New Jersey,2025,2,140.0
LA,Louisiana,NM,New Mexico,2025,2,2.0
LA,Louisiana,NV,Nevada,2025,2,94.0
LA,Louisiana,NY,New York,2025,2,227.0
LA,Louisiana,OH,Ohio,2025,2,10.0
LA,Louisiana,OK,Oklahoma,2025,2,5.0
LA,Louisiana,OR,Oregon,2025,2,27.0
LA,Louisiana,PA,Pennsylvania,2025,2,118.0
LA,Louisiana,PR,Puerto Rico,2025,2,9.0
LA,Louisiana,SC,South Carolina,2025,2,23.0
LA,Louisiana,TN,Tennessee,2025,2,198.0
LA,Louisiana,TX,Texas,2025,2,2270.0
LA,Louisiana,UT,Utah,2025,2,43.0
LA,Louisiana,VA,Virginia,2025,2,252.0
LA,Louisiana,WA,Washington,2025,2,45.0
MA,Massachusetts,AZ,Arizona,2025,2,183.0
MA,Massachusetts,CA,California,2025,2,655.0
MA,Massachusetts,CO,Colorado,2025,2,267.0
MA,Massachusetts,CT,Connecticut,2025,2,2.0
MA,Massachusetts,FL,Florida,2025,2,2149.0
MA,Massachusetts,GA,Georgia,2025,2,374.0
MA,Massachusetts,HI,Hawaii,2025,2,31.0
MA,Massachusetts,IL,Illinois,2025,2,529.0
MA,Massachusetts,IN,Indiana,2025,2,161.0
MA,Massachusetts,KY,Kentucky,2025,2,179.0
MA,Massachusetts,LA,Louisiana,2025,2,98.0
MA,Massachusetts,MA,Massachusetts,2025,2,1116.0
MA,Massachusetts,MD,Maryland,2025,2,314.0
MA,Massachusetts,ME,Maine,2025,2,223.0
MA,Massachusetts,MI,Michigan,2025,2,186.0
MA,Massachusetts,MN,Minnesota,2025,2,125.0
MA,Massachusetts,MO,Missouri,2025,2,115.0
MA,Massachusetts,MT,Montana,2025,2,16.0
MA,Massachusetts,NC,North Carolina,2025,2,524.0
MA,Massachusetts,NH,New Hampshire,2025,2,90.0
MA,Massachusetts,NJ,New Jersey,2025,2,342.0
MA,Massachusetts,NV,Nevada,2025,2,138.0
MA,Massachusetts,NY,New York,2025,2,1256.0
MA,Massachusetts,OH,Ohio,2025,2,234.0
MA,Massachusetts,OR,Oregon,2025,2,16.0
MA,Massachusetts,PA,Pennsylvania,2025,2,548.0
MA,Massachusetts,PR,Puerto Rico,2025,2,185.0
MA,Massachusetts,RI,Rhode Island,2025,2,37.0
MA,Massachusetts,SC,South Carolina,2025,2,116.0
MA,Massachusetts,TN,Tennessee,2025,2,215.0
MA,Massachusetts,TX,Texas,2025,2,488.0
MA,Massachusetts,UT,Utah,2025,2,95.0
MA,Massachusetts,VA,Virginia,2025,2,925.0
MA,Massachusetts,VI,U.S. Virgin Islands,2025,2,14.0
MA,Massachusetts,VT,Vermont,2025,2,68.0
MA,Massachusetts,WA,Washington,2025,2,139.0
MA,Massachusetts,WI,Wisconsin,2025,2,27.0
MD,Maryland,AL,Alabama,2025,2,24.0
MD,Maryland,AZ,Arizona,2025,2,100.0
MD,Maryland,CA,California,2025,2,176.0
MD,Maryland,CO,Colorado,2025,2,204.0
MD,Maryland,CT,Connecticut,2025,2,132.0
MD,Maryland,FL,Florida,2025,2,1522.0
MD,Maryland,GA,Georgia,2025,2,555.0
MD,Maryland,IA,Iowa,2025,2,1.0
MD,Maryland,IL,Illinois,2025,2,328.0
MD,Maryland,IN,Indiana,2025,2,102.0
MD,Maryland,KY,Kentucky,2025,2,189.0
MD,Maryland,LA,Louisiana,2025,2,101.0
MD,Maryland,MA,Massachusetts,2025,2,316.0
MD,Maryland,MD,Maryland,2025,2,1.0
MD,Maryland,ME,Maine,2025,2,88.0
MD,Maryland,MI,Michigan,2025,2,174.0
MD,Maryland,MN,Minnesota,2025,2,78.0
MD,Maryland,MO,Missouri,2025,2,126.0
MD,Maryland,MS,Mississippi,2025,2,25.0
MD,Maryland,NC,North Carolina,2025,2,424.0
MD,Maryland,NH,New Hampshire,2025,2,100.0
MD,Maryland,NJ,New Jersey,2025,2,12.0
MD,Maryland,NM,New Mexico,2025,2,28.0
MD,Maryland,NV,Nevada,2025,2,166.0
MD,Maryland,NY,New York,2025,2,407.0
MD,Maryland,OH,Ohio,2025,2,127.0
MD,Maryland,OK,Oklahoma,2025,2,1.0
MD,Maryland,OR,Oregon,2025,2,1.0
MD,Maryland,PA,Pennsylvania,2025,2,159.0
MD,Maryland,PR,Puerto Rico,2025,2,89.0
MD,Maryland,RI,Rhode Island,2025,2,116.0
MD,Maryland,SC,South Carolina,2025,2,189.0
MD,Maryland,TN,Tennessee,2025,2,188.0
MD,Maryland,TX,Texas,2025,2,548.0
MD,Maryland,UT,Utah,2025,2,75.0
MD,Maryland,VA,Virginia,2025,2,177.0
MD,Maryland,WA,Washington,2025,2,23.0
MD,Maryland,WI,Wisconsin,2025,2,43.0
ME,Maine,CT,Connecticut,2025,2,5.0
ME,Maine,FL,Florida,2025,2,168.0
ME,Maine,GA,Georgia,2025,2,29.0
ME,Maine,IL,Illinois,2025,2,31.0
ME,Maine,KY,Kentucky,2025,2,5.0
ME,Maine,MA,Massachusetts,2025,2,228.0
ME,Maine,MD,Maryland,2025,2,89.0
ME,Maine,ME,Maine,2025,2,72.0
ME,Maine,MI,Michigan,2025,2,27.0
ME,Maine,MN,Minnesota,2025,2,1.0
ME,Maine,NC,North Carolina,2025,2,36.0
ME,Maine,NJ,New Jersey,2025,2,118.0
ME,Maine,NY,New York,2025,2,207.0
ME,Maine,PA,Pennsylvania,2025,2,139.0
ME,Maine,SC,South Carolina,2025,2,11.0
ME,Maine,TN,Tennessee,2025,2,18.0
ME,Maine,VA,Virginia,2025,2,207.0
ME,Maine,VT,Vermont,2025,2,1.0
MI,Michigan,AL,Alabama,2025,2,48.0
MI,Michigan,AR,Arkansas,2025,2,22.0
MI,Michigan,AZ,Arizona,2025,2,210.0
MI,Michigan,CA,California,2025,2,372.0
MI,Michigan,CO,Colorado,2025,2,283.0
MI,Michigan,CT,Connecticut,2025,2,79.0
MI,Michigan,FL,Florida,2025,2,1740.0
MI,Michigan,GA,Georgia,2025,2,476.0
MI,Michigan,HI,Hawaii,2025,2,20.0
MI,Michigan,IA,Iowa,2025,2,79.0
MI,Michigan,IL,Illinois,2025,2,1491.0
MI,Michigan,IN,Indiana,2025,2,202.0
MI,Michigan,KS,Kansas,2025,2,1.0
MI,Michigan,KY,Kentucky,2025,2,348.0
MI,Michigan,LA,Louisiana,2025,2,92.0
MI,Michigan,MA,Massachusetts,2025,2,186.0
MI,Michigan,MD,Maryland,2025,2,175.0
MI,Michigan,ME,Maine,2025,2,28.0
MI,Michigan,MI,Michigan,2025,2,1495.0
MI,Michigan,MN,Minnesota,2025,2,413.0
MI,Michigan,MO,Missouri,2025,2,212.0
MI,Michigan,MS,Mississippi,2025,2,8.0
MI,Michigan,NC,North Carolina,2025,2,519.0
MI,Michigan,NE,Nebraska,2025,2,78.0
MI,Michigan,NH,New Hampshire,2025,2,2.0
MI,Michigan,NJ,New Jersey,2025,2,290.0
MI,Michigan,NV,Nevada,2025,2,280.0
MI,Michigan,NY,New York,2025,2,901.0
MI,Michigan,OH,Ohio,2025,2,220.0
MI,Michigan,OK,Oklahoma,2025,2,1.0
MI,Michigan,PA,Pennsylvania,2025,2,375.0
MI,Michigan,PR,Puerto Rico,2025,2,32.0
MI,Michigan,RI,Rhode Island,2025,2,56.0
MI,Michigan,SC,South Carolina,2025,2,111.0
MI,Michigan,TN,Tennessee,2025,2,428.0
MI,Michigan,TX,Texas,2025,2,780.0
MI,Michigan,UT,Utah,2025,2,110.0
MI,Michigan,VA,Virginia,2025,2,515.0
MI,Michigan,VT,Vermont,2025,2,55.0
MI,Michigan,WA,Washington,2025,2,107.0
MI,Michigan,WI,Wisconsin,2025,2,446.0
MN,Minnesota,AK,Alaska,2025,2,14.0
MN,Minnesota,AR,Arkansas,2025,2,22.0
MN,Minnesota,AZ,Arizona,2025,2,438.0
MN,Minnesota,CA,California,2025,2,613.0
MN,Minnesota,CO,Colorado,2025,2,417.0
MN,Minnesota,CT,Connecticut,2025,2,50.0
MN,Minnesota,FL,Florida,2025,2,1060.0
MN,Minnesota,GA,Georgia,2025,2,290.0
MN,Minnesota,HI,Hawaii,2025,2,28.0
MN,Minnesota,IA,Iowa,2025,2,161.0
MN,Minnesota,ID,Idaho,2025,2,51.0
MN,Minnesota,IL,Illinois,2025,2,817.0
MN,Minnesota,IN,Indiana,2025,2,194.0
MN,Minnesota,KS,Kansas,2025,2,27.0
MN,Minnesota,KY,Kentucky,2025,2,290.0
MN,Minnesota,LA,Louisiana,2025,2,34.0
MN,Minnesota,MA,Massachusetts,2025,2,120.0
MN,Minnesota,MD,Maryland,2025,2,79.0
MN,Minnesota,MI,Michigan,2025,2,410.0
MN,Minnesota,MN,Minnesota,2025,2,942.0
MN,Minnesota,MO,Missouri,2025,2,253.0
MN,Minnesota,MS,Mississippi,2025,2,1.0
MN,Minnesota,MT,Montana,2025,2,163.0
MN,Minnesota,NC,North Carolina,2025,2,266.0
MN,Minnesota,ND,North Dakota,2025,2,526.0
MN,Minnesota,NE,Nebraska,2025,2,109.0
MN,Minnesota,NJ,New Jersey,2025,2,162.0
MN,Minnesota,NV,Nevada,2025,2,238.0
MN,Minnesota,NY,New York,2025,2,260.0
MN,Minnesota,OH,Ohio,2025,2,159.0
MN,Minnesota,OK,Oklahoma,2025,2,30.0
MN,Minnesota,OR,Oregon,2025,2,73.0
MN,Minnesota,PA,Pennsylvania,2025,2,213.0
MN,Minnesota,PR,Puerto Rico,2025,2,61.0
MN,Minnesota,SC,South Carolina,2025,2,29.0
MN,Minnesota,SD,South Dakota,2025,2,273.0
MN,Minnesota,TN,Tennessee,2025,2,281.0
MN,Minnesota,TX,Texas,2025,2,622.0
MN,Minnesota,UT,Utah,2025,2,116.0
MN,Minnesota,VA,Virginia,2025,2,318.0
MN,Minnesota,VI,U.S. Virgin Islands,2025,2,6.0
MN,Minnesota,WA,Washington,2025,2,250.0
MN,Minnesota,WI,Wisconsin,2025,2,496.0
MN,Minnesota,WV,West Virginia,2025,2,1.0
MN,Minnesota,WY,Wyoming,2025,2,8.0
MO,Missouri,AR,Arkansas,2025,2,76.0
MO,Missouri,AZ,Arizona,2025,2,390.0
MO,Missouri,CA,California,2025,2,433.0
MO,Missouri,CO,Colorado,2025,2,656.0
MO,Missouri,FL,Florida,2025,2,955.0
MO,Missouri,GA,Georgia,2025,2,558.0
MO,Missouri,IA,Iowa,2025,2,99.0
MO,Missouri,ID,Idaho,2025,2,1.0
MO,Missouri,IL,Illinois,2025,2,1243.0
MO,Missouri,IN,Indiana,2025,2,59.0
MO,Missouri,KS,Kansas,2025,2,52.0
MO,Missouri,KY,Kentucky,2025,2,148.0
MO,Missouri,LA,Louisiana,2025,2,141.0
MO,Missouri,MA,Massachusetts,2025,2,119.0
MO,Missouri,MD,Maryland,2025,2,126.0
MO,Missouri,MI,Michigan,2025,2,212.0
MO,Missouri,MN,Minnesota,2025,2,252.0
MO,Missouri,MO,Missouri,2025,2,157.0
MO,Missouri,MS,Mississippi,2025,2,7.0
MO,Missouri,NC,North Carolina,2025,2,377.0
MO,Missouri,NE,Nebraska,2025,2,76.0
MO,Missouri,NJ,New Jersey,2025,2,82.0
MO,Missouri,NM,New Mexico,2025,2,24.0
MO,Missouri,NV,Nevada,2025,2,308.0
MO,Missouri,NY,New York,2025,2,421.0
MO,Missouri,OH,Ohio,2025,2,102.0
MO,Missouri,OK,Oklahoma,2025,2,103.0
MO,Missouri,OR,Oregon,2025,2,6.0
MO,Missouri,PA,Pennsylvania,2025,2,129.0
MO,Missouri,PR,Puerto Rico,2025,2,4.0
MO,Missouri,TN,Tennessee,2025,2,231.0
MO,Missouri,TX,Texas,2025,2,1645.0
MO,Missouri,UT,Utah,2025,2,130.0
MO,Missouri,VA,Virginia,2025,2,381.0
MO,Missouri,WA,Washington,2025,2,103.0
MO,Missouri,WI,Wisconsin,2025,2,80.0
MO,Missouri,WV,West Virginia,2025,2,1.0
MS,Mississippi,AL,Alabama,2025,2,1.0
MS,Mississippi,AR,Arkansas,2025,2,1.0
MS,Mississippi,CA,California,2025,2,3.0
MS,Mississippi,FL,Florida,2025,2,34.0
MS,Mississippi,GA,Georgia,2025,2,371.0
MS,Mississippi,IL,Illinois,2025,2,4.0
MS,Mississippi,IN,Indiana,2025,2,3.0
MS,Mississippi,KY,Kentucky,2025,2,21.0
MS,Mississippi,LA,Louisiana,2025,2,7.0
MS,Mississippi,MD,Maryland,2025,2,25.0
MS,Mississippi,MI,Michigan,2025,2,7.0
MS,Mississippi,MN,Minnesota,2025,2,1.0
MS,Mississippi,MO,Missouri,2025,2,7.0
MS,Mississippi,MS,Mississippi,2025,2,3.0
MS,Mississippi,NC,North Carolina,2025,2,172.0
MS,Mississippi,NV,Nevada,2025,2,9.0
MS,Mississippi,OH,Ohio,2025,2,7.0
MS,Mississippi,OK,Oklahoma,2025,2,1.0
MS,Mississippi,PA,Pennsylvania,2025,2,3.0
MS,Mississippi,SC,South Carolina,2025,2,6.0
MS,Mississippi,TN,Tennessee,2025,2,40.0
MS,Mississippi,TX,Texas,2025,2,594.0
MS,Mississippi,VA,Virginia,2025,2,23.0
MS,Mississippi,WI,Wisconsin,2025,2,4.0
MT,Montana,AZ,Arizona,2025,2,89.0
MT,Montana,CA,California,2025,2,115.0
MT,Montana,CO,Colorado,2025,2,610.0
MT,Montana,GA,Georgia,2025,2,36.0
MT,Montana,ID,Idaho,2025,2,20.0
MT,Montana,IL,Illinois,2025,2,75.0
MT,Montana,KY,Kentucky,2025,2,39.0
MT,Montana,MA,Massachusetts,2025,2,15.0
MT,Montana,MN,Minnesota,2025,2,163.0
MT,Montana,MT,Montana,2025,2,885.0
MT,Montana,ND,North Dakota,2025,2,2.0
MT,Montana,NJ,New Jersey,2025,2,32.0
MT,Montana,NV,Nevada,2025,2,79.0
MT,Montana,NY,New York,2025,2,17.0
MT,Montana,OR,Oregon,2025,2,85.0
MT,Montana,TN,Tennessee,2025,2,38.0
MT,Montana,TX,Texas,2025,2,140.0
MT,Montana,UT,Utah,2025,2,502.0
MT,Montana,VA,Virginia,2025,2,5.0
MT,Montana,WA,Washington,2025,2,362.0
MT,Montana,WY,Wyoming,2025,2,1.0
NC,North Carolina,AL,Alabama,2025,2,475.0
NC,North Carolina,AR,Arkansas,2025,2,226.0
NC,North Carolina,AZ,Arizona,2025,2,288.0
NC,North Carolina,CA,California,2025,2,617.0
NC,North Carolina,CO,Colorado,2025,2,385.0
NC,North Carolina,CT,Connecticut,2025,2,248.0
NC,North Carolina,DE,Delaware,2025,2,8.0
NC,North Carolina,FL,Florida,2025,2,3753.0
NC,North Carolina,GA,Georgia,2025,2,1713.0
NC,North Carolina,IA,Iowa,2025,2,84.0
NC,North Carolina,IL,Illinois,2025,2,933.0
NC,North Carolina,IN,Indiana,2025,2,427.0
NC,North Carolina,KS,Kansas,2025,2,2.0
NC,North Carolina,KY,Kentucky,2025,2,607.0
NC,North Carolina,LA,Louisiana,2025,2,351.0
NC,North Carolina,MA,Massachusetts,2025,2,520.0
NC,North Carolina,MD,Maryland,2025,2,432.0
NC,North Carolina,ME,Maine,2025,2,37.0
NC,North Carolina,MI,Michigan,2025,2,523.0
NC,North Carolina,MN,Minnesota,2025,2,267.0
NC,North Carolina,MO,Missouri,2025,2,373.0
NC,North Carolina,MS,Mississippi,2025,2,176.0
NC,North Carolina,NC,North Carolina,2025,2,2794.0
NC,North Carolina,NE,Nebraska,2025,2,73.0
NC,North Carolina,NH,New Hampshire,2025,2,67.0
NC,North Carolina,NJ,New Jersey,2025,2,653.0
NC,North Carolina,NV,Nevada,2025,2,242.0
NC,North Carolina,NY,New York,2025,2,2060.0
NC,North Carolina,OH,Ohio,2025,2,531.0
NC,North Carolina,OK,Oklahoma,2025,2,120.0
NC,North Carolina,OR,Oregon,2025,2,16.0
NC,North Carolina,PA,Pennsylvania,2025,2,1279.0
NC,North Carolina,PR,Puerto Rico,2025,2,138.0
NC,North Carolina,RI,Rhode Island,2025,2,120.0
NC,North Carolina,SC,South Carolina,2025,2,1014.0
NC,North Carolina,TN,Tennessee,2025,2,1187.0
NC,North Carolina,TX,Texas,2025,2,1354.0
NC,North Carolina,UT,Utah,2025,2,94.0
NC,North Carolina,VA,Virginia,2025,2,2027.0
NC,North Carolina,VI,U.S. Virgin Islands,2025,2,79.0
NC,North Carolina,VT,Vermont,2025,2,35.0
NC,North Carolina,WA,Washington,2025,2,126.0
NC,North Carolina,WI,Wisconsin,2025,2,184.0
NC,North Carolina,WV,West Virginia,2025,2,269.0
ND,North Dakota,AZ,Arizona,2025,2,132.0
ND,North Dakota,CA,California,2025,2,1.0
ND,North Dakota,CO,Colorado,2025,2,463.0
ND,North Dakota,FL,Florida,2025,2,50.0
ND,North Dakota,IL,Illinois,2025,2,150.0
ND,North Dakota,KY,Kentucky,2025,2,22.0
ND,North Dakota,MI,Michigan,2025,2,1.0
ND,North Dakota,MN,Minnesota,2025,2,535.0
ND,North Dakota,ND,North Dakota,2025,2,211.0
ND,North Dakota,NE,Nebraska,2025,2,1.0
ND,North Dakota,NV,Nevada,2025,2,45.0
ND,North Dakota,OK,Oklahoma,2025,2,1.0
ND,North Dakota,SD,South Dakota,2025,2,1.0
ND,North Dakota,TN,Tennessee,2025,2,26.0
ND,North Dakota,TX,Texas,2025,2,144.0
ND,North Dakota,WY,Wyoming,2025,2,1.0
NE,Nebraska,AZ,Arizona,2025,2,183.0
NE,Nebraska,CA,California,2025,2,56.0
NE,Nebraska,CO,Colorado,2025,2,599.0
NE,Nebraska,CT,Connecticut,2025,2,1.0
NE,Nebraska,FL,Florida,2025,2,103.0
NE,Nebraska,GA,Georgia,2025,2,141.0
NE,Nebraska,IA,Iowa,2025,2,1.0
NE,Nebraska,ID,Idaho,2025,2,1.0
NE,Nebraska,IL,Illinois,2025,2,365.0
NE,Nebraska,IN,Indiana,2025,2,1.0
NE,Nebraska,KS,Kansas,2025,2,1.0
NE,Nebraska,KY,Kentucky,2025,2,48.0
NE,Nebraska,LA,Louisiana,2025,2,2.0
NE,Nebraska,MA,Massachusetts,2025,2,1.0
NE,Nebraska,MI,Michigan,2025,2,79.0
NE,Nebraska,MN,Minnesota,2025,2,107.0
NE,Nebraska,MO,Missouri,2025,2,78.0
NE,Nebraska,MT,Montana,2025,2,1.0
